time
11.322383642196655
11.414644718170166
11.383370876312256
11.440900325775146
11.398387670516968
11.444552421569824
11.431467294692993
11.401491403579712
11.409147262573242
11.376842737197876
11.376028537750244
11.377618789672852
11.401142597198486
11.383066415786743
11.403116703033447
11.391769170761108
11.396215438842773
11.400007009506226
11.40725302696228
11.694882154464722
12.329163551330566
19.239450216293335
13.49045205116272
11.615455150604248
11.45741319656372
11.430250406265259
12.365929126739502
12.007500648498535
11.436463117599487
11.424721002578735
11.417739868164062
11.402587652206421
11.429481267929077
11.393592834472656
11.425096988677979
11.410221576690674
11.826265811920166
12.334843158721924
13.401787996292114
11.685740947723389
