time
0.0049974918365478516
0.0039997100830078125
0.0041348934173583984
0.0049991607666015625
0.005121946334838867
0.004000663757324219
0.005517482757568359
0.004998922348022461
0.004516124725341797
0.003999948501586914
0.005508899688720703
0.004000663757324219
0.004511356353759766
0.004998683929443359
0.0045087337493896484
0.004001140594482422
0.005503416061401367
0.0040056705474853516
0.003998994827270508
0.0055084228515625
0.004000425338745117
0.0045108795166015625
0.005000114440917969
0.004511356353759766
0.004004001617431641
0.005520820617675781
0.003998279571533203
0.004564762115478516
0.004954814910888672
0.0039997100830078125
0.004516124725341797
0.004999876022338867
0.00451350212097168
0.003999233245849609
0.005514621734619141
0.003998994827270508
0.003506183624267578
0.0060117244720458984
0.003999233245849609
0.004513263702392578
